training-05441,acq
training-05442,acq
training-05443,earn
training-05444,earn
training-05445,carcass,livestock
training-05447,gnp
training-05451,earn
training-05452,earn
training-05453,gnp
training-05454,earn
training-05455,acq
training-05456,earn
training-05458,gnp,trade
training-05460,cpu
training-05461,earn
training-05464,earn
training-05465,acq
training-05467,barley,corn,cotton,grain,sorghum,wheat
training-05469,acq
training-05470,earn
training-05471,coffee
training-05472,gnp
training-05473,earn
training-05474,earn
training-05475,earn
training-05476,trade
training-05477,acq
training-05481,gold
training-05483,earn
training-05485,cpu
training-05487,carcass,livestock
training-05490,cpi
training-05491,cocoa
training-05492,earn
training-05494,earn
training-05495,earn
training-05496,earn
training-05498,trade
training-05499,ship
training-05500,earn
training-05501,earn
training-05502,earn
training-05505,acq
training-05506,veg-oil
training-05507,trade
training-05508,trade
training-05511,earn
training-05516,acq
training-05517,acq
training-05518,corn,grain
training-05520,acq
training-05522,earn
training-05523,cpi
training-05525,earn
training-05526,gold
training-05528,earn
training-05530,earn
training-05531,corn,grain,oilseed,soybean,wheat
training-05532,earn
training-05533,acq
training-05535,earn
training-05537,earn
training-05538,earn
training-05540,earn
training-05541,gold
training-05542,crude,ship,trade
training-05543,earn
training-05544,earn
training-05545,earn
training-05546,earn
training-05549,earn
training-05553,crude,ship
training-05554,bop
training-05555,earn
training-05556,earn
training-05558,gold
training-05559,acq
training-05561,trade
training-05563,earn
training-05564,gold
training-05565,earn
training-05566,earn
training-05567,gold
training-05568,earn
training-05570,coffee,trade
training-05571,earn
training-05572,earn
training-05573,earn
training-05575,earn
training-05576,earn
training-05579,earn
training-05582,earn
training-05583,earn
training-05585,earn
training-05586,earn
training-05592,earn
training-05593,earn
training-05594,earn
training-05595,earn
training-05596,acq
training-05597,acq
training-05598,cocoa
training-05600,earn
training-05602,earn
training-05603,earn
training-05604,earn
training-05606,corn,grain,oilseed,soybean,wheat
training-05608,acq
training-05609,acq
training-05610,barley,corn,cotton,grain,oilseed,rice,sorghum,soybean,wheat
training-05611,grain
training-05615,acq
training-05617,earn
training-05620,earn
training-05624,earn
training-05627,earn
training-05629,earn
training-05630,crude,fuel,ship
training-05632,earn
training-05634,acq
training-05635,meal-feed,veg-oil
training-05636,corn,grain,sorghum,wheat
training-05637,corn,grain
training-05639,grain,wheat
training-05640,barley,grain
training-05641,acq
training-05643,acq
training-05644,earn
training-05647,earn
training-05648,grain,wheat
training-05650,earn
training-05652,acq
training-05654,earn
training-05655,veg-oil
training-05657,earn
training-05658,earn
training-05659,acq
training-05660,earn
training-05661,acq
training-05662,earn
training-05663,earn
training-05664,acq
training-05665,acq
training-05667,acq
training-05669,earn
training-05670,acq
training-05671,acq
training-05672,acq
training-05675,acq
training-05677,earn
training-05678,earn
training-05679,earn
training-05680,earn
training-05682,earn
training-05683,crude,fuel
training-05684,trade
training-05686,acq
training-05687,earn
training-05688,earn
training-05689,earn
training-05690,acq
training-05692,trade
training-05693,acq,nickel,strategic-metal
training-05694,earn
training-05701,earn
training-05702,oilseed,soybean
training-05706,heat
training-05707,earn
training-05708,acq
training-05710,acq
training-05711,earn
training-05712,earn
training-05713,acq
training-05715,earn
training-05716,earn
training-05717,trade
training-05719,earn
training-05720,earn
training-05721,earn
training-05722,earn
training-05723,earn
training-05724,acq
training-05725,earn
training-05727,earn
training-05729,earn
training-05731,earn
training-05732,acq
training-05734,ship
training-05737,earn
training-05738,earn
training-05739,acq
training-05740,acq
training-05741,earn
training-05742,earn
training-05743,earn
training-05744,earn
training-05746,earn
training-05749,earn
training-05750,acq
training-05751,acq
training-05752,trade
training-05754,acq
training-05755,acq
training-05756,acq
training-05757,acq
training-05758,earn
training-05761,oilseed,veg-oil
training-05762,acq
training-05764,bop
training-05765,bop
training-05767,reserves
training-05768,wpi
training-05769,wpi
training-05778,dlr,money-fx
training-05779,bop,interest,money-fx,trade
training-05780,acq
training-05782,money-supply
training-05783,gnp
training-05785,bop,trade
training-05786,bop,trade
training-05787,earn
training-05788,copper
training-05789,acq
training-05791,soy-oil,veg-oil
training-05792,rubber
training-05793,nat-gas
training-05796,crude
training-05797,money-supply
training-05798,money-supply
training-05800,grain
training-05803,gnp
training-05804,gnp
training-05805,gnp
training-05807,gnp
training-05808,acq
training-05810,trade
training-05811,money-fx
training-05812,carcass,livestock
training-05814,interest,money-fx
training-05815,earn
training-05818,ship
training-05819,money-fx
training-05822,earn
training-05826,grain
training-05827,copper
training-05830,cpi
training-05833,oilseed
training-05835,sugar
training-05836,interest,money-supply
training-05838,bop
training-05839,wpi
training-05841,money-fx,reserves
training-05842,bop
training-05845,ipi
training-05847,corn,grain
training-05848,ipi
training-05849,gnp
training-05850,trade
training-05852,crude,ship,trade
training-05854,acq
training-05858,money-fx
training-05861,interest,money-fx
training-05866,crude,ship
training-05868,alum
training-05870,ship
training-05873,acq
training-05875,acq
training-05876,acq
training-05879,gnp
training-05880,cocoa
training-05883,housing
training-05886,housing
training-05887,meal-feed
training-05888,copper
training-05889,acq
training-05894,earn
training-05895,trade
training-05896,carcass,l-cattle,livestock
training-05898,earn
training-05899,acq
training-05900,acq
training-05901,earn
training-05902,acq
training-05905,money-fx
training-05906,earn
training-05908,trade
training-05909,money-fx
training-05910,acq
training-05911,earn
training-05912,earn
training-05913,earn
training-05914,earn
training-05915,acq
training-05919,acq
training-05922,earn
training-05925,earn
training-05926,earn
training-05930,earn
training-05931,earn
training-05932,gold
training-05933,corn,grain
training-05934,acq
training-05935,earn
training-05937,acq
training-05938,earn
training-05939,bop,trade
training-05941,bop,trade
training-05945,money-fx
training-05946,acq
training-05947,acq
training-05949,acq
training-05950,earn
training-05951,earn
training-05954,trade
training-05955,acq
training-05957,rubber
training-05958,gold
training-05960,earn
training-05964,trade
training-05965,earn
training-05967,earn
training-05968,earn
training-05969,earn
training-05972,grain
training-05973,trade
training-05974,acq
training-05975,acq
training-05976,earn
training-05977,acq
training-05980,gnp
training-05981,bop,trade
training-05982,earn
training-05984,earn
training-05985,gnp
training-05986,acq
training-05991,earn
training-05993,earn
training-05994,earn
training-05998,money-fx
training-06000,housing
training-06003,acq
training-06005,earn
training-06006,grain,wheat
training-06010,earn
training-06013,earn
training-06014,earn
training-06017,earn
training-06018,earn
training-06020,acq
training-06023,crude
training-06025,copper
training-06026,acq
training-06027,acq
training-06030,acq
training-06033,earn
training-06034,acq
training-06035,earn
training-06037,bop,gnp
training-06041,earn
training-06042,earn
training-06043,earn
training-06044,interest,money-fx
training-06046,interest,money-fx
training-06047,earn
training-06048,earn
training-06051,earn
training-06054,earn
training-06055,earn
training-06056,acq
training-06058,veg-oil
training-06059,acq
training-06060,crude
training-06062,soybean,veg-oil
training-06063,cotton
training-06065,acq
training-06067,housing
training-06068,acq
training-06069,acq
training-06070,acq
training-06073,earn
training-06075,earn
training-06078,earn
training-06079,grain,wheat
training-06081,grain,wheat
training-06082,acq
training-06083,money-fx
training-06084,earn
training-06085,acq
training-06086,crude
training-06088,earn
training-06090,acq
training-06091,interest
training-06092,acq
training-06093,acq
training-06094,earn
training-06096,acq
training-06101,acq
training-06102,earn
training-06103,acq
training-06104,earn
training-06105,earn
training-06106,earn
training-06107,earn
training-06108,dlr,money-fx
training-06111,crude
training-06113,earn
training-06114,grain,rice,wheat
training-06115,earn
training-06116,oilseed,soybean
training-06119,crude
training-06120,acq
training-06121,acq
training-06123,earn
training-06124,acq
training-06125,crude
training-06127,grain,wheat
training-06128,cocoa
training-06129,earn
training-06130,earn
training-06134,earn
training-06135,acq
training-06137,money-fx
training-06138,earn
training-06142,corn,grain
training-06146,earn
training-06147,earn
training-06149,earn
training-06153,grain,rice,wheat
training-06154,earn
training-06155,earn
training-06156,bop,interest,money-supply
training-06157,acq
training-06158,ipi,jobs
training-06159,crude
training-06163,crude
training-06165,earn
training-06166,crude
training-06169,crude
training-06172,earn
training-06173,earn
training-06175,earn
training-06176,interest
training-06177,crude
training-06178,interest
training-06179,earn
training-06180,acq
training-06181,earn
training-06184,crude
training-06185,earn
training-06186,earn
training-06187,earn
training-06188,acq
training-06189,alum
training-06197,gnp,housing,interest
training-06198,earn
training-06199,acq
training-06201,crude
training-06202,earn
training-06204,earn
training-06205,earn
training-06208,crude
training-06209,grain,wheat
training-06211,earn
training-06212,acq
training-06213,earn
training-06214,earn
training-06215,earn
training-06217,acq
training-06218,gold
training-06220,earn
training-06221,corn,grain,wheat
training-06222,earn
training-06223,acq
training-06225,acq
training-06227,earn
training-06231,earn
training-06232,earn
training-06233,earn
training-06234,earn
training-06235,earn
training-06236,corn,grain
training-06239,corn,wheat
training-06240,earn
training-06242,earn
training-06243,earn
training-06244,earn
training-06246,acq
training-06248,earn
training-06252,earn
training-06253,grain,trade
training-06254,earn
training-06257,earn
training-06259,corn,grain,wheat
training-06264,crude
training-06265,grain,oilseed,soybean
training-06267,grain
training-06269,carcass,corn,cotton,grain,oilseed,rice,soybean
training-06271,earn
training-06273,earn
training-06274,earn
training-06275,earn
training-06276,acq
training-06277,acq
training-06278,acq
training-06279,earn
training-06280,earn
training-06282,acq
training-06283,earn
training-06287,earn
training-06288,earn
training-06293,earn
training-06294,crude
training-06295,earn
training-06296,grain,wheat
training-06297,earn
training-06298,earn
training-06299,earn
training-06301,crude
training-06305,earn
training-06306,earn
training-06309,earn
training-06310,earn
training-06311,earn
training-06312,earn
training-06313,earn
training-06315,acq
training-06317,carcass
training-06323,earn
training-06324,earn
training-06325,earn
training-06326,grain,wheat
training-06331,acq
training-06333,earn
training-06335,earn
training-06337,acq
training-06338,money-fx,yen
training-06339,grain,wheat
training-06340,acq
training-06341,earn
training-06342,palm-oil,veg-oil
training-06344,palm-oil,veg-oil
training-06346,acq
training-06347,earn
training-06348,crude
training-06349,earn
training-06350,interest
training-06352,interest
training-06353,earn
training-06354,palm-oil,veg-oil
training-06355,earn
training-06356,earn
training-06357,money-fx,yen
training-06358,earn
training-06359,interest,money-fx
training-06361,acq
training-06362,interest
training-06364,interest
training-06365,interest
training-06366,interest
training-06368,acq
training-06369,interest
training-06371,wpi
training-06372,earn
training-06373,acq
training-06375,ipi
training-06376,earn
training-06382,acq
training-06384,gnp
training-06385,cpi
training-06386,corn,grain
training-06394,money-fx
training-06398,interest
training-06399,interest,money-fx
training-06400,interest,money-fx
training-06402,acq
training-06404,crude,ship
training-06405,cocoa
training-06406,bop,cpi,gnp,interest,trade
training-06407,cocoa
training-06410,acq
training-06412,cotton-oil,sun-oil,veg-oil
training-06413,crude
training-06414,cocoa
training-06416,gnp
training-06417,gnp
training-06419,earn
training-06420,earn
training-06421,coconut-oil,veg-oil
training-06422,acq
training-06425,nat-gas
training-06426,interest,money-fx
training-06427,gnp
training-06428,acq
training-06430,acq
training-06432,crude
training-06433,acq
training-06434,earn
training-06435,acq
training-06436,ship
training-06437,earn
training-06438,earn
training-06440,earn
training-06441,acq
training-06442,acq
training-06443,acq
training-06445,money-fx
training-06447,earn
training-06449,acq
training-06450,trade
training-06451,lead,zinc
training-06452,interest,money-fx
training-06453,interest
training-06454,earn
training-06455,earn
training-06456,earn
training-06457,earn
training-06458,earn
training-06459,earn
training-06460,earn
training-06461,earn
training-06463,acq
training-06464,bop,trade
training-06465,earn
training-06466,earn
training-06471,earn
training-06473,acq
training-06474,earn
training-06475,earn
training-06476,earn
training-06477,acq
training-06478,earn
training-06481,earn
training-06483,interest
training-06484,sugar
training-06485,earn
training-06486,sugar
training-06488,acq
training-06491,earn
training-06492,l-cattle
training-06493,cocoa
training-06494,gnp
training-06495,earn
training-06496,earn
training-06497,acq
training-06498,acq
training-06499,acq
training-06500,earn
training-06502,acq
training-06503,earn
training-06504,earn
training-06505,earn
training-06506,earn
training-06507,earn
training-06509,earn
training-06511,acq
training-06514,earn
training-06515,silver
training-06520,earn
training-06521,earn
training-06522,earn
training-06523,earn
training-06524,earn
training-06525,earn
training-06527,acq
training-06528,earn
training-06529,earn
training-06531,interest,money-fx
training-06532,earn
training-06533,earn
training-06534,earn
training-06535,cotton,iron-steel,naphtha,palm-oil,trade,veg-oil
training-06537,acq
training-06538,acq
training-06539,earn
training-06540,earn
training-06541,ship
training-06542,earn
training-06543,interest,money-fx
training-06546,alum
training-06547,earn
training-06549,earn
training-06551,earn
training-06552,earn
training-06556,acq
training-06557,silver
training-06559,earn
training-06561,pet-chem
training-06562,acq
training-06568,earn
training-06572,earn
training-06573,earn
training-06575,earn
training-06576,money-fx
training-06577,earn
training-06578,crude
training-06581,earn
training-06583,earn
training-06584,earn
training-06585,corn,grain,veg-oil
training-06586,earn
training-06588,corn,grain,ship
training-06590,earn
training-06591,earn
training-06592,earn
training-06593,gnp,trade
training-06594,earn
training-06595,coffee
training-06596,bop,trade
training-06597,earn
training-06598,crude
training-06601,earn
training-06603,jobs
training-06604,acq
training-06606,crude,nat-gas
training-06607,earn
training-06609,earn
training-06611,earn
training-06612,earn
training-06616,acq
training-06619,money-supply
training-06620,earn
training-06621,gnp
training-06622,earn
training-06623,meal-feed
training-06626,barley,grain
training-06629,earn
training-06630,acq
training-06632,coffee
training-06635,earn
training-06636,earn
training-06637,bop,trade
training-06638,acq
training-06639,acq
training-06641,earn
training-06642,earn
training-06647,earn
training-06650,nat-gas
training-06652,crude,ship
training-06653,earn
training-06654,acq
training-06655,acq
training-06656,crude,nat-gas
training-06657,sugar
training-06658,gold
training-06659,acq
training-06660,nat-gas
training-06661,earn
training-06665,acq
training-06666,acq
training-06668,earn
training-06669,earn
training-06670,earn
training-06672,earn
training-06673,earn
training-06674,earn
training-06675,acq
training-06677,rubber
training-06679,earn
training-06680,earn
training-06681,earn
training-06682,acq
training-06683,earn
training-06684,earn
training-06685,earn
training-06686,earn
training-06687,earn
training-06689,acq
training-06694,acq
training-06695,acq
training-06696,earn
training-06697,acq
training-06699,earn
training-06701,earn
training-06702,acq
training-06705,earn
training-06707,acq
training-06708,earn
training-06709,earn
training-06710,acq
training-06711,earn
training-06712,nat-gas
training-06713,earn
training-06714,ship
training-06716,trade
training-06719,acq
training-06720,grain,wheat
training-06721,earn
training-06722,crude,nat-gas
training-06723,earn
training-06725,acq
training-06726,earn
training-06729,earn
training-06730,earn
training-06731,acq
training-06732,earn
training-06733,earn
training-06734,earn
training-06735,corn,grain
training-06737,earn
training-06738,earn
training-06739,earn
training-06740,earn
training-06741,earn
training-06742,crude,earn,nat-gas
training-06743,earn
training-06744,grain,wheat
training-06746,crude
training-06747,earn
training-06748,earn
training-06751,grain,wheat
training-06752,earn
training-06757,trade
training-06758,gnp
training-06759,earn
training-06760,crude,nat-gas
training-06761,earn
training-06762,earn
training-06763,earn
training-06764,interest
training-06765,earn
training-06767,acq
training-06770,earn
training-06771,earn
training-06773,earn
training-06774,earn
training-06776,earn
training-06777,earn
training-06778,earn
training-06779,earn
training-06783,earn
training-06784,earn
training-06785,earn
training-06787,earn
training-06788,acq
training-06789,acq
training-06790,earn
training-06791,crude
training-06794,earn
training-06797,earn
training-06798,fuel
training-06799,earn
training-06801,earn
training-06802,earn
training-06804,carcass
training-06805,acq
training-06807,acq
training-06809,earn
training-06810,acq
training-06811,acq
training-06813,earn
training-06814,earn
training-06815,acq
training-06816,earn
training-06817,acq
training-06818,acq
training-06819,acq
training-06825,earn
training-06827,earn
training-06828,jet
training-06830,earn
training-06831,earn
training-06836,gas
training-06837,earn
training-06840,earn
training-06841,acq
training-06844,acq
training-06846,copper
training-06848,earn
training-06849,acq
training-06850,earn
training-06852,earn
training-06853,acq
training-06855,acq
training-06856,acq
training-06859,earn
training-06860,earn
training-06861,earn
training-06862,earn
training-06863,earn
training-06864,earn
training-06865,earn
training-06866,trade
training-06869,acq
training-06871,crude,gas
training-06872,gold
training-06873,acq
training-06874,acq
training-06875,earn
training-06876,crude,nat-gas
training-06877,earn
training-06880,earn
training-06881,earn
training-06882,grain,wheat
training-06884,acq
training-06886,acq
training-06887,acq
training-06888,acq
training-06890,corn,grain,oilseed,sorghum,soybean,sunseed
training-06893,crude,gas
training-06894,earn
training-06897,corn,grain
training-06898,grain,wheat
training-06903,grain,wheat
training-06905,crude,nat-gas
training-06906,oilseed,soybean
training-06907,earn
training-06908,acq
training-06909,grain,wheat
training-06912,coffee
training-06913,crude
training-06914,acq
training-06917,earn
training-06920,cpi
training-06922,interest
training-06926,trade
training-06927,copper
training-06928,acq
training-06929,acq
training-06930,acq
training-06931,earn
training-06934,tin
training-06935,sugar
training-06939,sugar
training-06941,ship
training-06942,gnp
training-06943,gnp
training-06944,acq
training-06945,money-fx,nzdlr
training-06946,grain,wheat
training-06951,jobs
training-06952,trade
training-06953,acq
training-06954,bop,palm-oil,rubber,trade,veg-oil
training-06955,retail
training-06957,gold
training-06959,bop,gnp,trade
training-06960,grain,wheat
training-06961,acq
training-06964,trade
training-06965,cpi
training-06968,iron-steel
training-06969,earn
training-06970,money-supply
training-06972,earn
training-06975,wpi
training-06976,trade
training-06981,money-fx
training-06982,cpi
training-06983,reserves
training-06985,gold
training-06986,earn
training-06993,veg-oil
training-06994,soy-oil,veg-oil
training-06995,zinc
training-06996,crude
training-06998,sugar
training-06999,earn
training-07000,earn
training-07001,earn
training-07003,earn
training-07004,jobs
training-07005,income
training-07006,income
training-07007,money-supply
training-07008,earn
training-07009,money-supply
training-07010,jobs
training-07011,trade
training-07012,money-supply
training-07013,jobs
training-07014,money-supply
training-07015,income
training-07020,money-fx
training-07023,gold
training-07024,acq
training-07027,money-fx
training-07029,money-supply
training-07030,acq
training-07031,interest
training-07032,gnp
training-07036,income,money-fx,money-supply
training-07037,oilseed,soybean,veg-oil
training-07039,acq
training-07041,acq
training-07043,money-fx,rand
training-07045,acq
training-07046,acq
training-07047,bop
training-07048,earn
training-07049,reserves
training-07052,earn
training-07057,acq
training-07058,earn
training-07060,earn
training-07061,earn
training-07062,corn,grain,wheat
training-07063,earn
training-07064,earn
training-07065,acq
training-07066,earn
training-07067,crude
training-07068,acq
training-07070,jobs
training-07071,cocoa
training-07072,earn
training-07073,earn
training-07074,earn
training-07075,earn
training-07076,earn
training-07077,earn
training-07078,earn
training-07079,earn
training-07080,money-fx
training-07083,earn
training-07085,earn
training-07087,trade
training-07088,gold
training-07090,acq
training-07092,earn
training-07093,acq
training-07096,earn
training-07097,crude
training-07098,income
training-07099,income
training-07100,money-fx
training-07101,hog,livestock
training-07102,earn
training-07103,grain,ship
training-07104,coffee
training-07106,earn
training-07107,earn
training-07109,acq
training-07110,acq
training-07111,acq
training-07113,earn
training-07115,earn
training-07117,retail
training-07119,ship
training-07120,earn
training-07123,earn
training-07124,coffee
training-07126,nickel
training-07128,earn
training-07129,retail
training-07130,acq
training-07132,earn
training-07133,earn
training-07135,trade
training-07136,acq
training-07139,earn
training-07141,earn
training-07143,coffee
training-07146,earn
training-07148,earn
training-07149,acq
training-07150,crude,gas
training-07152,crude,gas
training-07154,grain
training-07155,earn
training-07157,earn
training-07158,earn
training-07159,interest,money-fx
training-07160,grain,rice
training-07161,iron-steel
training-07166,gold
training-07167,earn
training-07168,acq
training-07174,crude,earn,nat-gas
training-07177,cpi
training-07184,earn
training-07185,earn
training-07188,reserves
training-07189,earn
training-07190,earn
training-07191,earn
training-07192,earn
training-07193,earn
training-07196,ship
training-07199,acq
training-07204,money-fx
training-07205,barley,corn,grain,wheat
training-07207,interest,money-fx
training-07208,earn
training-07209,earn
training-07212,earn
training-07215,corn,grain,wheat
training-07216,earn
training-07217,earn
training-07218,acq
training-07220,acq
training-07221,reserves
training-07222,gnp
training-07225,acq
training-07226,earn
training-07229,earn
training-07234,acq
training-07235,earn
training-07240,acq
training-07244,earn
training-07245,earn
training-07247,acq
training-07250,earn
training-07253,acq
training-07256,earn
training-07259,earn
training-07260,acq
training-07261,earn
training-07263,alum
training-07264,earn
training-07266,earn
training-07267,earn
training-07272,earn
training-07275,earn
training-07276,earn
training-07277,earn
training-07278,earn
training-07279,earn
training-07286,earn
training-07287,crude
training-07296,acq
training-07297,earn
training-07302,earn
training-07304,rubber
training-07305,acq
training-07308,sugar
training-07310,interest
training-07311,cocoa
training-07312,money-fx
training-07313,interest,money-fx,money-supply
training-07314,cpi
training-07315,acq
training-07317,earn
training-07318,lumber
training-07319,acq
training-07320,earn
training-07321,interest
training-07322,earn
training-07323,iron-steel
training-07326,grain,wheat
training-07329,earn
training-07330,earn
training-07331,earn
training-07332,earn
training-07336,corn,grain
training-07337,acq
training-07338,earn
training-07339,earn
training-07341,earn
training-07342,acq
training-07344,acq
training-07346,earn
training-07349,earn
training-07352,acq
training-07353,acq
training-07354,acq
training-07355,crude
training-07356,oilseed,soybean
training-07357,orange
training-07358,earn
training-07359,earn
training-07362,acq
training-07363,earn
training-07366,earn
training-07367,coffee
training-07370,acq
training-07375,money-fx,trade
training-07379,earn
training-07381,earn
training-07382,earn
training-07385,earn
training-07386,acq
training-07387,corn,grain
training-07388,earn
training-07389,corn,grain
training-07390,corn,grain
training-07391,acq
training-07394,money-fx
training-07395,corn,grain
training-07397,fuel,heat,jet,naphtha
training-07398,earn
training-07404,earn
training-07406,coffee
training-07407,acq
training-07408,nat-gas
training-07410,earn
training-07413,earn
training-07419,money-supply
training-07420,money-supply
training-07421,money-supply
training-07423,crude,nat-gas
training-07424,earn
training-07425,money-supply
training-07426,money-supply
training-07427,earn
training-07428,money-supply
training-07429,money-fx
training-07432,earn
training-07433,acq
training-07437,money-supply
training-07438,earn
training-07439,earn
training-07441,earn
training-07442,earn
training-07443,earn
training-07444,earn
training-07447,retail
training-07449,earn
training-07452,pet-chem
training-07453,acq
training-07455,earn
training-07459,earn
training-07460,interest,money-fx
training-07462,earn
training-07464,acq
training-07465,earn
training-07466,earn
training-07468,earn
training-07469,acq
training-07470,acq
training-07471,grain,wheat
training-07472,earn
training-07474,earn
training-07475,acq
training-07476,earn
training-07477,trade
training-07481,earn
training-07482,acq
training-07483,earn
training-07484,acq
training-07487,earn
training-07488,earn
training-07490,acq
training-07491,earn
training-07494,acq
training-07495,earn
training-07496,crude
training-07497,acq
training-07498,earn
training-07499,interest,money-supply
training-07500,ship
training-07501,sugar
training-07504,acq
training-07505,earn
training-07508,earn
training-07510,sugar
training-07512,sugar
training-07514,earn
training-07515,oilseed,soybean,veg-oil
training-07516,earn
training-07517,earn
training-07518,earn
training-07519,earn
training-07520,earn
training-07521,trade
training-07528,crude
training-07529,crude
training-07531,trade
training-07533,tin
training-07534,ship
training-07537,bop,trade
training-07538,interest,money-fx
training-07539,acq
training-07541,earn
training-07543,bop,trade
training-07544,earn
training-07545,grain,rice,sugar,tea,wheat
training-07548,acq
training-07552,copper
training-07554,money-supply
training-07555,money-supply
training-07557,iron-steel
training-07558,acq
training-07559,interest,money-fx
training-07562,interest,money-fx
training-07564,interest
training-07565,grain,meal-feed
training-07566,lumber
training-07568,money-fx
training-07569,sugar
training-07570,acq
training-07571,interest,money-fx
training-07574,alum
training-07576,earn
training-07577,alum
training-07579,barley,grain
training-07580,cpi
training-07581,gnp
training-07583,gnp
training-07584,cpi
training-07585,wpi
training-07587,interest,money-fx,money-supply
training-07590,cpi
training-07591,cpi
training-07592,tin
training-07593,acq
training-07596,acq
training-07599,interest,money-fx
training-07600,trade
training-07602,alum
training-07603,acq
training-07604,acq
training-07605,acq
training-07606,ipi
training-07609,earn
training-07611,crude
training-07614,interest,money-fx
training-07618,crude
training-07620,earn
training-07621,earn
training-07622,earn
training-07623,ipi
training-07625,oilseed,soybean,veg-oil
training-07626,trade
training-07627,acq
training-07628,money-fx,trade
training-07629,gold
training-07631,earn
training-07632,trade
training-07633,bop,trade
training-07634,earn
training-07635,acq
training-07636,earn
training-07637,acq
training-07638,interest
training-07639,crude
training-07640,cotton,iron-steel,trade
training-07641,acq
training-07642,ship
training-07643,trade
training-07644,acq
training-07645,gold,silver
training-07647,earn
training-07650,acq
training-07652,interest,money-fx
training-07657,earn
training-07659,acq
training-07662,bop,trade
training-07669,money-fx
training-07670,acq
training-07671,gas
training-07672,acq
training-07673,earn
training-07674,money-supply
training-07676,earn
training-07678,acq
training-07679,acq
training-07681,earn
training-07682,earn
training-07684,crude
training-07686,earn
training-07687,earn
training-07690,earn
training-07693,acq
training-07694,earn
training-07696,earn
training-07698,acq
training-07700,corn,grain,oilseed,soybean
training-07702,earn
training-07704,acq
training-07707,earn
training-07709,earn
training-07710,money-fx
training-07715,acq
training-07716,interest,money-fx
training-07722,earn
training-07723,earn
training-07725,earn
training-07726,earn
training-07728,earn
training-07729,acq
training-07730,earn
training-07732,earn
training-07733,acq
training-07734,earn
training-07735,earn
training-07736,earn
training-07737,acq
training-07738,earn
training-07739,earn
training-07742,crude,earn
training-07743,earn
training-07744,ipi
training-07746,earn
training-07747,acq
training-07749,acq
training-07752,earn
training-07755,earn
training-07757,earn
training-07761,earn
training-07762,earn
training-07763,earn
training-07764,interest,money-fx
training-07765,acq
training-07766,earn
training-07767,money-supply
training-07768,earn
training-07769,interest,money-fx
training-07771,trade
training-07773,acq
training-07774,earn
training-07775,copper,gold,lead,silver,strategic-metal,zinc
training-07776,earn
training-07782,earn
training-07784,acq
training-07785,acq
training-07789,acq
training-07790,earn
training-07791,acq
training-07792,corn,grain,ship
training-07795,acq
training-07796,acq
training-07797,earn
training-07802,trade
training-07804,money-fx,trade
training-07805,earn
training-07807,money-supply
training-07809,lead
training-07810,acq
training-07813,acq
training-07814,acq
training-07816,acq
training-07817,acq
training-07818,money-supply
training-07819,acq
training-07820,acq
training-07821,earn
training-07823,gold
training-07824,acq
training-07825,acq
training-07826,earn
training-07828,earn
training-07830,earn
training-07831,acq
training-07835,earn
training-07836,earn
training-07837,earn
training-07838,earn
training-07839,acq
training-07840,earn
training-07841,earn
training-07842,lead,zinc
training-07843,earn
training-07845,earn
training-07847,acq
training-07848,earn
training-07850,earn
training-07851,earn
training-07854,crude,gas
training-07855,acq
training-07857,earn
training-07858,earn
training-07859,acq,earn
training-07860,rubber
training-07861,earn
training-07862,acq
training-07864,earn
training-07865,acq
training-07866,earn
training-07867,acq
training-07869,earn
training-07870,earn
training-07871,acq,earn
training-07872,earn
training-07873,rubber
training-07874,earn
training-07875,earn
training-07876,earn
training-07877,tin
training-07878,earn
training-07879,earn
training-07880,earn
training-07881,earn
training-07883,earn
training-07884,earn
training-07887,earn
training-07888,coffee
training-07891,acq
training-07893,earn
training-07894,earn
training-07895,acq
training-07896,acq
training-07897,acq
training-07899,acq
training-07901,earn
training-07902,earn
training-07903,earn
training-07904,acq,earn
training-07907,trade
training-07912,acq
training-07913,earn
training-07914,earn
training-07917,corn,cotton,grain,rice
training-07918,earn
training-07920,orange
training-07921,livestock
training-07922,earn
training-07924,livestock
training-07927,acq,earn
training-07928,acq
training-07930,acq
training-07934,corn,grain,wheat
training-07935,acq
training-07937,reserves
training-07939,earn
training-07940,acq
training-07942,earn
training-07943,corn,grain
training-07948,earn
training-07949,earn
training-07950,money-fx
training-07951,meal-feed,oilseed
training-07953,earn
training-07954,earn
training-07955,earn
training-07956,earn
training-07957,grain,wheat
training-07958,earn
training-07959,acq,ship
training-07961,ship
training-07962,livestock
training-07963,acq
training-07964,acq
training-07966,acq
training-07967,acq
training-07968,acq
training-07969,acq
training-07970,earn
training-07971,money-supply
training-07972,gas
training-07974,earn
training-07975,earn
training-07977,acq
training-07979,earn
training-07980,money-supply
training-07983,acq
training-07984,acq
training-07985,gold
training-07987,earn
training-07990,earn
training-07991,earn
training-07992,acq
training-07993,acq
training-07994,earn
training-07997,acq
training-08000,earn
training-08001,earn
training-08002,acq
training-08003,grain,oilseed,soybean,veg-oil,wheat
training-08004,corn,grain,sugar
training-08005,earn
training-08007,earn
training-08008,livestock
training-08009,grain,ship
training-08010,acq
training-08011,earn
training-08012,earn
training-08015,crude
training-08016,earn
training-08017,earn
training-08020,acq
training-08021,acq
training-08022,earn
training-08023,acq
training-08025,earn
